[-1.390625, -0.91015625, -2.28125, -1.1328125, -0.13671875, 1.2578125, 0.21875, 2.0625, 1.4296875, 0.14453125, -0.53125, -0.57421875, 0.2734375, -0.75, -0.55078125, -1.234375],[-15.25, -15.4375, -15.625, -15.25, -15.0, -15.5, -15.6875, -15.375, -15.375, -15.125, -15.625, -15.25, -15.25, -15.0625, -15.25, -15.5]
[1.09375, -0.0078125, -0.162109375, 0.6171875, -0.1416015625, 0.78125, -1.0, 1.1640625, -1.265625, -0.48046875, 1.5234375, -0.6796875, -0.78515625, -0.59375, 1.765625, -0.0849609375],[-16.5, -16.625, -16.75, -16.375, -16.0, -16.625, -16.625, -16.5, -16.5, -16.125, -16.625, -16.5, -16.375, -16.125, -16.5, -16.75]
[-1.203125, 0.0169677734375, 0.150390625, 1.3203125, -0.057373046875, 0.58984375, 0.279296875, 0.1689453125, -0.0179443359375, -0.828125, 0.171875, 0.9296875, -0.1337890625, -1.03125, 1.59375, 0.96875],[-15.3125, -15.5625, -15.6875, -15.25, -15.125, -15.5625, -15.625, -15.5625, -15.375, -15.1875, -15.6875, -15.4375, -15.375, -15.1875, -15.375, -15.625]
[-2.75, -1.546875, 0.0791015625, 1.1796875, 0.13671875, 1.609375, -0.5859375, 0.41796875, -0.173828125, -1.015625, 0.3828125, 0.35546875, 0.515625, -1.65625, -0.173828125, 0.027587890625],[-15.3125, -15.5, -15.8125, -15.375, -15.0625, -15.5625, -15.6875, -15.4375, -15.5, -15.125, -15.6875, -15.4375, -15.375, -15.1875, -15.3125, -15.625]
[1.421875, -0.59375, -1.3828125, -0.6328125, -0.15625, 1.875, -1.6875, 2.234375, -1.65625, -2.328125, 1.078125, -0.69140625, 0.12109375, -0.61328125, 1.9453125, -1.40625],[-15.875, -15.9375, -16.375, -15.75, -15.375, -15.9375, -16.25, -15.875, -15.9375, -15.5, -16.125, -15.75, -15.6875, -15.5625, -15.875, -16.25]
[-0.328125, -0.447265625, -0.58203125, 0.4375, -0.1796875, 1.4609375, -0.3203125, 1.328125, 0.6796875, -0.423828125, 0.330078125, -0.1728515625, -0.6640625, -1.0078125, 0.32421875, -0.193359375],[-15.75, -15.875, -16.0, -15.75, -15.4375, -15.875, -16.0, -15.8125, -15.8125, -15.5, -16.0, -15.75, -15.625, -15.4375, -15.75, -15.9375]
[1.234375, -1.8515625, -1.7265625, -0.427734375, -0.5, 2.59375, -2.671875, 3.703125, -0.94921875, 0.23046875, 2.40625, -1.8984375, -1.359375, -1.28125, -0.408203125, -1.796875],[-15.5, -15.375, -15.875, -15.6875, -14.875, -15.5, -15.625, -15.375, -15.5625, -14.875, -15.4375, -15.25, -15.25, -15.0, -15.375, -15.625]
[0.255859375, -0.50390625, -0.69140625, 0.984375, -0.62890625, 1.453125, -0.98828125, 2.125, -0.71484375, 0.0947265625, 1.4609375, -0.29296875, -1.328125, -1.1484375, 1.2578125, 0.142578125],[-15.3125, -15.375, -15.6875, -15.3125, -14.9375, -15.4375, -15.5, -15.375, -15.375, -15.0, -15.5, -15.3125, -15.25, -15.0, -15.3125, -15.5625]
[-1.4140625, -0.17578125, -1.8125, -1.28125, 0.19140625, 0.8125, 0.96484375, 1.4375, 2.265625, 1.234375, -0.875, -1.1875, -0.51953125, -0.12255859375, -1.09375, -1.0859375],[-15.5, -15.5, -15.6875, -15.3125, -15.0625, -15.625, -15.6875, -15.5625, -15.375, -15.1875, -15.625, -15.375, -15.375, -15.125, -15.375, -15.625]
[0.765625, 0.384765625, -0.6953125, 0.13671875, 0.140625, 0.2080078125, -0.1494140625, 0.9296875, -0.65625, -0.19140625, 0.734375, -0.134765625, -0.31640625, -0.345703125, 1.7890625, -0.1494140625],[-14.9375, -15.0625, -15.0625, -14.8125, -14.5625, -15.0625, -15.0625, -14.9375, -14.875, -14.625, -15.0625, -14.9375, -14.8125, -14.625, -14.8125, -15.125]
